Station,Date,Tmax,Tmin,Tavg,DewPoint,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,Rain,Mist,RelativeHumidity
1,2009-08-22,68,57,62.5,52,0.0,29.31,30.0,9.4,0,0,68.48915672747833
2,2009-08-22,69,58,63.5,52,0.0,29.36,29.99,10.4,0,0,66.12260678743014
1,2009-08-23,74,56,65.0,53,0.0,29.38,30.09,6.4,0,0,65.0942414787659
2,2009-08-23,73,58,65.5,55,0.0,29.44,30.08,7.6,0,0,68.82231095476973
1,2009-08-24,79,54,66.5,56,0.0,29.41,30.13,5.1,0,0,68.93229355297534
2,2009-08-24,79,57,68.0,57,0.0,29.47,30.12,5.7,0,0,67.862227088827
1,2009-08-25,83,59,71.0,61,0.0,29.33,30.05,9.2,0,0,70.66407678830186
2,2009-08-25,82,61,71.5,61,0.0,29.39,30.04,8.6,0,0,69.47432280391081
1,2009-08-26,73,62,67.5,62,0.93,29.36,30.08,7.8,1,1,82.53250135697368
2,2009-08-26,72,64,68.0,64,0.54,29.42,30.07,7.3,1,1,87.03324063521453
1,2009-08-27,67,61,64.0,60,0.95,29.36,30.08,9.7,1,1,86.82611571888482
2,2009-08-27,67,62,64.5,61,1.19,29.41,30.07,11.0,1,1,88.40785204846453
1,2009-08-28,68,60,64.0,61,0.22,29.18,29.93,5.7,1,1,89.96762242449134
2,2009-08-28,71,61,66.0,61,0.28,29.24,29.92,5.4,1,1,83.90756465974071
1,2009-08-29,69,56,62.5,51,0.02,29.18,29.89,11.8,1,1,66.00442723466324
2,2009-08-29,69,56,62.5,52,0.01,29.24,29.88,11.1,1,0,68.48915672747833
1,2009-08-30,66,51,58.5,47,0.0,29.44,30.14,9.3,0,0,65.52612987802931
2,2009-08-30,66,51,58.5,47,0.0,29.5,30.13,10.5,0,0,65.52612987802931
1,2009-08-31,68,49,58.5,44,0.0,29.55,30.27,6.0,0,0,58.47638264719891
2,2009-08-31,67,49,58.0,44,0.0,29.6,30.26,6.8,0,0,59.53513888738432
1,2009-09-01,72,47,59.5,47,0.0,29.57,30.31,3.4,0,0,63.22356267923074
2,2009-09-01,71,50,60.5,49,0.0,29.63,30.3,3.5,0,0,65.76640017639664
1,2009-09-02,73,50,61.5,50,0.0,29.51,30.25,5.1,0,0,65.88569265998274
2,2009-09-02,72,53,62.5,51,0.0,29.56,30.23,3.9,0,0,66.00442723466324
1,2009-09-03,75,56,65.5,54,0.0,29.42,30.16,6.0,0,0,66.35731231814363
2,2009-09-03,75,57,66.0,55,0.0,29.48,30.14,5.9,0,1,67.63664253243361
1,2009-09-04,75,54,64.5,54,0.0,29.44,30.15,4.1,0,1,68.71179592896523
2,2009-09-04,75,58,66.5,55,0.0,29.49,30.14,4.4,0,1,66.47384401281147
1,2009-09-05,78,54,66.0,57,0.0,29.49,30.21,5.3,0,1,72.7206624324189
2,2009-09-05,78,57,67.5,57,0.0,29.54,30.19,5.8,0,1,69.04174667189581
1,2009-09-06,77,61,69.0,59,0.03,29.47,30.19,5.3,1,1,70.4552272678883
2,2009-09-06,77,66,71.5,59,0.0,29.52,30.17,6.6,0,0,64.6973112991367
1,2009-09-07,77,59,68.0,59,0.0,29.39,29.97,4.0,0,1,72.91775824653783
2,2009-09-07,77,63,70.0,59,0.0,29.44,30.09,6.9,0,1,68.08568039805756
1,2009-09-08,78,60,69.0,60,0.0,29.36,30.07,7.3,0,0,73.01556312174712
2,2009-09-08,78,62,70.0,62,0.0,29.41,30.05,8.0,0,1,75.74671784055894
1,2009-09-09,78,65,71.5,63,0.0,29.42,30.14,6.9,0,1,74.55876680832618
2,2009-09-09,77,68,72.5,63,0.0,29.47,30.12,7.2,0,1,72.07691455751359
1,2009-09-10,81,64,72.5,62,0.0,29.48,30.2,6.8,0,1,69.5811722340104
2,2009-09-10,80,65,72.5,62,0.0,29.54,30.17,7.3,0,1,69.5811722340104
1,2009-09-11,80,61,70.5,59,0.0,29.44,30.17,5.6,0,1,66.93456313998618
2,2009-09-11,78,64,71.0,59,0.0,29.49,30.15,6.7,0,0,65.80525853476206
1,2009-09-12,79,58,68.5,60,0.0,29.41,30.14,4.8,0,1,74.27927003416633
2,2009-09-12,78,61,69.5,61,0.0,29.47,30.12,4.5,0,1,74.3729116371666
1,2009-09-13,80,58,69.0,54,0.0,29.39,30.12,3.0,0,1,58.80195570405912
2,2009-09-13,79,57,68.0,55,0.01,29.45,30.11,4.2,0,1,63.1178683132514
1,2009-09-14,84,58,71.0,55,0.0,29.34,30.07,2.1,0,0,56.9612635165424
2,2009-09-14,84,59,71.5,56,0.0,29.4,30.05,2.7,0,0,58.07339051343292
1,2009-09-15,82,64,73.0,59,0.0,29.36,30.07,7.8,0,0,61.497214552500836
2,2009-09-15,83,63,73.0,58,0.0,29.41,30.05,6.7,0,0,59.331653227294
1,2009-09-16,71,59,65.0,54,0.0,29.49,30.2,11.4,0,0,67.52304382783947
2,2009-09-16,72,62,67.0,54,0.0,29.54,30.18,13.4,0,0,62.99339197054547
1,2009-09-17,72,50,61.0,52,0.0,29.45,30.18,4.2,0,0,72.21911321893865
2,2009-09-17,71,54,62.5,51,0.0,29.51,30.17,5.4,0,0,66.00442723466324
1,2009-09-18,79,50,64.5,55,0.0,29.46,30.18,6.4,0,1,71.26425740409222
2,2009-09-18,79,52,65.5,55,0.0,29.52,30.17,6.7,0,0,68.82231095476973
1,2009-09-19,76,55,65.5,55,0.0,29.48,30.21,5.9,0,0,68.82231095476973
2,2009-09-19,75,58,66.5,55,0.0,29.54,30.2,5.8,0,0,66.47384401281147
1,2009-09-20,73,54,63.5,56,0.75,29.28,30.04,7.9,1,1,76.53334149863042
2,2009-09-20,71,54,62.5,56,0.44,29.34,30.02,7.3,1,1,79.27249507310354
1,2009-09-21,67,60,63.5,59,0.0,29.26,29.98,4.6,1,1,85.26282650148868
2,2009-09-21,69,63,66.0,60,0.0,29.31,29.97,5.5,1,1,80.97766421415629
1,2009-09-22,77,59,68.0,65,0.0,29.28,29.98,7.7,0,1,90.12802358082791
2,2009-09-22,76,63,69.5,65,0.04,29.34,29.97,7.3,1,1,85.60580854732372
1,2009-09-23,76,62,69.0,62,0.0,29.42,30.12,4.0,0,1,78.38288740087917
2,2009-09-23,76,62,69.0,63,0.0,29.47,30.11,4.7,0,1,81.19433025594996
1,2009-09-24,73,64,68.5,63,0.0,29.44,30.16,4.7,0,1,82.59959006641814
2,2009-09-24,71,64,67.5,62,0.0,29.49,30.15,4.4,0,1,82.53250135697368
1,2009-09-25,70,60,65.0,57,0.16,29.39,30.12,7.3,1,1,75.29536806936338
2,2009-09-25,70,60,65.0,57,0.02,29.44,30.11,6.3,1,1,75.29536806936338
1,2009-09-26,69,55,62.0,56,0.0,29.15,29.91,4.6,0,1,80.6831624196819
2,2009-09-26,66,56,61.0,56,0.0,29.21,29.9,4.6,0,1,83.58971799889771
1,2009-09-27,74,50,62.0,53,0.08,28.84,29.59,10.2,1,1,72.32044209638802
2,2009-09-27,74,53,63.5,53,0.48,28.91,29.59,10.2,0,1,68.60074551248127
1,2009-09-28,62,49,55.5,42,0.01,28.91,29.61,20.7,1,0,60.34861061398084
2,2009-09-28,63,50,56.5,42,0.0,28.98,29.61,20.2,1,0,58.20086490052929
1,2009-09-29,60,48,54.0,42,0.0,29.28,29.96,10.3,0,0,63.738559762892656
2,2009-09-29,58,48,53.0,42,0.0,29.34,29.96,10.2,1,0,66.11677879059542
1,2009-09-30,62,47,54.5,40,0.0,29.39,30.11,6.8,0,0,57.92301710793997
2,2009-09-30,61,49,55.0,42,0.0,29.44,30.1,7.0,0,0,61.455645098499886
1,2009-10-01,59,41,50.0,46,0.89,29.13,29.9,9.5,1,1,86.06188572885691
2,2009-10-01,59,44,51.5,46,0.59,29.18,29.9,8.7,1,1,81.4064136523425
1,2009-10-02,56,47,51.5,46,0.21,28.8,29.55,12.0,1,1,81.4064136523425
2,2009-10-02,56,48,52.0,46,0.17,28.87,29.56,11.6,1,1,79.91770621011757
1,2009-10-03,57,47,52.0,47,0.11,29.02,29.7,7.4,1,1,82.99427843856402
2,2009-10-03,58,47,52.5,47,0.03,29.08,29.71,9.8,1,1,81.47981086779284
1,2009-10-04,60,45,52.5,43,0.0,29.28,29.98,9.2,0,0,69.98279564847823
2,2009-10-04,61,45,53.0,42,0.0,29.34,29.99,9.3,0,0,66.11677879059542
1,2009-10-05,62,43,52.5,42,0.0,29.29,30.03,5.4,0,0,67.34299296160687
2,2009-10-05,61,42,51.5,42,0.0,29.35,30.04,4.5,0,0,69.87248150181188
1,2009-10-06,61,49,55.0,47,0.03,28.9,29.65,14.9,1,1,74.35657548274922
2,2009-10-06,62,49,55.5,46,0.05,28.97,29.66,15.1,1,1,70.31042627072685
1,2009-10-07,60,45,52.5,39,0.0,29.24,29.95,10.8,0,0,59.9440097642698
2,2009-10-07,60,45,52.5,39,0.0,29.31,29.96,10.1,0,0,59.9440097642698
1,2009-10-08,53,45,49.0,46,0.12,29.18,29.92,4.8,1,1,89.33070460253964
2,2009-10-08,54,47,50.5,46,0.14,29.25,29.93,5.6,1,1,84.4777792170798
1,2009-10-09,52,39,45.5,43,0.46,29.21,29.93,10.0,1,1,90.90258281710707
2,2009-10-09,52,40,46.0,44,0.43,29.26,29.92,10.2,1,1,92.67682013704123
1,2009-10-10,48,31,39.5,30,0.0,29.49,30.21,7.7,0,0,68.50428588699413
2,2009-10-10,48,33,40.5,30,0.0,29.55,30.21,8.2,0,0,65.89178375765013
1,2009-10-11,44,29,36.5,22,0.0,29.6,30.35,5.0,0,0,55.31453574056784
2,2009-10-11,45,29,37.0,23,0.0,29.67,30.36,4.8,0,0,56.56719565475545
1,2009-10-12,48,41,44.5,36,0.02,29.44,30.18,3.8,1,1,71.88078168683589
2,2009-10-12,49,42,45.5,34,0.0,29.5,30.2,3.5,1,1,63.90806683170109
1,2009-10-13,47,34,40.5,32,0.0,29.6,30.35,10.0,0,0,71.4510834998646
2,2009-10-13,48,36,42.0,32,0.0,29.66,30.35,11.3,0,1,67.42490679537181
1,2009-10-14,48,42,45.0,36,0.03,29.4,30.17,11.5,1,1,70.5255455844803
2,2009-10-14,48,42,45.0,36,0.03,29.47,30.17,11.2,1,1,70.5255455844803
1,2009-10-15,44,41,42.5,38,0.29,29.26,30.0,9.1,1,1,83.96418441442695
2,2009-10-15,44,41,42.5,38,0.33,29.31,30.0,10.0,1,1,83.96418441442695
1,2009-10-16,45,39,42.0,36,0.04,29.41,30.13,8.2,1,0,79.10812018396321
2,2009-10-16,46,40,43.0,36,0.08,29.46,30.13,8.1,1,0,76.1241035227267
1,2009-10-17,52,36,44.0,33,0.0,29.57,30.3,8.2,1,0,65.00779541816594
2,2009-10-17,52,39,45.5,34,0.01,29.64,30.3,7.7,1,0,63.90806683170109
1,2009-10-18,53,31,42.0,33,0.0,29.49,30.25,6.9,0,0,70.19222632969048
2,2009-10-18,53,33,43.0,33,0.0,29.55,30.26,6.2,0,0,67.54452376300075
1,2009-10-19,65,44,54.5,41,0.0,29.25,30.0,11.5,0,0,60.21433316597149
2,2009-10-19,66,43,54.5,40,0.0,29.32,30.01,10.8,0,0,57.92301710793997
1,2009-10-20,62,48,55.0,48,0.03,29.31,30.03,5.3,1,0,77.2062220448719
2,2009-10-20,64,51,57.5,47,0.05,29.38,30.03,7.4,1,0,67.92303201877064
1,2009-10-21,69,55,62.0,52,0.0,29.25,29.99,11.5,1,0,69.70793275945569
2,2009-10-21,70,55,62.5,50,0.01,29.32,29.99,11.2,0,0,63.599539558892396
1,2009-10-22,58,48,53.0,48,1.03,29.18,29.94,13.0,1,1,83.0619660084406
2,2009-10-22,58,49,53.5,49,0.84,29.23,29.93,13.2,1,1,84.66423947564054
1,2009-10-23,61,42,51.5,49,0.89,28.73,29.48,16.2,1,1,91.12926402466564
2,2009-10-23,62,44,53.0,50,1.29,28.8,29.48,15.4,1,1,89.50623386251254
1,2009-10-24,50,38,44.0,37,0.04,29.03,29.73,8.9,1,1,76.21702091519931
2,2009-10-24,49,39,44.0,37,0.05,29.1,29.74,10.3,1,0,76.21702091519931
1,2009-10-25,62,44,53.0,45,0.27,29.26,29.96,6.9,1,1,74.16283049491102
2,2009-10-25,63,44,53.5,43,0.24,29.32,29.97,7.3,1,1,67.46013244860487
1,2009-10-26,55,49,52.0,48,0.11,29.28,30.02,7.5,1,1,86.17495692856757
2,2009-10-26,55,50,52.5,47,0.13,29.35,30.02,6.8,1,1,81.47981086779284
1,2009-10-27,51,45,48.0,45,0.06,29.19,29.94,6.5,1,1,89.2861487138105
2,2009-10-27,52,48,50.0,46,0.16,29.24,29.94,7.0,1,1,86.06188572885691
1,2009-10-28,57,50,53.5,49,0.0,29.28,29.99,4.3,0,1,84.66423947564054
2,2009-10-28,58,50,54.0,49,0.0,29.34,29.99,3.0,0,1,83.12926514616422
1,2009-10-29,60,47,53.5,50,0.6,29.21,29.98,12.7,1,1,87.87997268413532
2,2009-10-29,60,48,54.0,50,1.05,29.28,29.99,11.4,1,1,86.28669666842103
1,2009-10-30,67,46,56.5,53,0.81,28.79,29.55,17.4,1,1,88.02737514612235
2,2009-10-30,68,47,57.5,54,1.15,28.87,29.56,17.9,1,1,88.07592643819953
1,2009-10-31,46,35,40.5,31,0.0,29.18,29.86,11.5,0,0,68.62150883723828
2,2009-10-31,47,37,42.0,31,0.01,29.25,29.87,13.8,0,0,64.75477502755214
1,2010-05-01,70,58,64.0,53,0.11,28.89,29.6,9.4,1,1,67.40890363446431
2,2010-05-01,71,61,66.0,54,0.01,28.95,29.59,8.1,1,0,65.21411080812129
1,2010-05-02,69,53,61.0,52,0.93,28.9,29.61,6.1,1,1,72.21911321893865
2,2010-05-02,68,54,61.0,52,0.31,28.97,29.6,6.9,1,1,72.21911321893865
1,2010-05-03,72,50,61.0,45,0.0,29.07,29.77,9.4,0,0,55.56704689274591
2,2010-05-03,72,52,62.0,45,0.0,29.13,29.77,9.5,0,0,53.63488688511451
1,2010-05-04,79,50,64.5,44,0.0,29.05,29.77,14.2,0,0,47.28867276537276
2,2010-05-04,80,53,66.5,43,0.0,29.13,29.78,12.6,0,0,42.45329943771243
1,2010-05-05,72,56,64.0,37,0.0,29.08,29.77,12.8,0,0,36.67790311391222
2,2010-05-05,73,57,65.0,37,0.0,29.15,29.77,12.1,0,0,35.41847075838077
1,2010-05-06,63,46,54.5,39,0.01,29.27,29.99,9.1,0,0,55.709183865406196
2,2010-05-06,60,48,54.0,39,0.05,29.33,29.99,10.1,0,0,56.735596099294085
1,2010-05-07,59,45,52.0,46,0.72,28.98,29.73,13.2,1,1,79.91770621011757
2,2010-05-07,59,46,52.5,46,0.74,29.04,29.73,13.8,1,1,78.45937948371274
1,2010-05-08,50,42,46.0,35,0.02,29.36,30.05,15.2,1,0,65.25839380589083
2,2010-05-08,50,42,46.0,35,0.08,29.42,30.06,14.4,1,0,65.25839380589083
1,2010-05-09,58,38,48.0,29,0.0,29.59,30.31,6.4,0,0,47.51626384056043
2,2010-05-09,56,37,46.5,29,0.0,29.66,30.32,5.9,0,0,50.276926484057185
1,2010-05-10,58,41,49.5,31,0.0,29.47,30.24,14.2,1,0,48.73222857917733
2,2010-05-10,58,43,50.5,29,0.0,29.54,30.25,13.0,1,0,43.283546518218266
1,2010-05-11,52,44,48.0,46,0.97,29.16,29.9,9.9,1,1,92.73889893134873
2,2010-05-11,59,44,51.5,46,0.72,29.21,29.89,10.4,1,1,81.4064136523425
1,2010-05-12,51,44,47.5,45,0.12,29.36,30.1,10.4,1,1,90.97908261671306
2,2010-05-12,53,46,49.5,45,0.14,29.41,30.09,10.0,1,1,84.41489485372526
1,2010-05-13,73,48,60.5,53,1.49,29.23,29.93,12.3,1,1,76.2677068635129
2,2010-05-13,78,49,63.5,54,0.97,29.28,29.93,13.4,1,1,71.16038286386302
1,2010-05-14,66,47,56.5,44,0.0,29.46,30.17,11.2,0,0,62.84243690165348
2,2010-05-14,67,49,58.0,43,0.0,29.52,30.17,12.3,0,0,57.29921410894902
1,2010-05-15,61,43,52.0,42,0.0,29.53,30.26,5.8,0,0,68.594699094363
2,2010-05-15,63,47,55.0,41,0.0,29.59,30.25,6.4,0,0,59.1273266011467
1,2010-05-16,66,41,53.5,43,0.0,29.44,30.18,10.1,0,0,67.46013244860487
2,2010-05-16,66,46,56.0,43,0.0,29.48,30.17,11.5,0,0,61.5869532980018
1,2010-05-17,58,50,54.0,42,0.01,29.29,30.04,9.8,1,0,63.738559762892656
2,2010-05-17,60,52,56.0,43,0.11,29.35,30.03,8.8,1,0,61.5869532980018
1,2010-05-18,65,46,55.5,40,0.0,29.26,29.99,9.8,0,0,55.852810484692206
2,2010-05-18,62,49,55.5,41,0.0,29.31,29.98,10.1,0,0,58.062233403931394
1,2010-05-19,74,44,59.0,39,0.0,29.31,30.02,6.4,0,0,47.35154704688062
2,2010-05-19,73,46,59.5,39,0.0,29.36,30.02,7.3,0,0,46.51304192059416
1,2010-05-20,74,47,60.5,49,0.05,29.29,30.02,7.8,1,0,65.76640017639664
2,2010-05-20,72,51,61.5,49,0.09,29.35,30.02,7.4,1,0,63.47478146622407
1,2010-05-21,73,56,64.5,58,0.21,29.15,29.88,6.3,1,1,79.42985209931773
2,2010-05-21,72,56,64.0,58,0.4,29.21,29.87,6.2,1,1,80.83122457253185
1,2010-05-22,74,58,66.0,59,0.0,29.23,29.94,5.4,0,1,78.13813236389119
2,2010-05-22,72,58,65.0,59,0.01,29.29,29.94,6.1,0,1,80.90464580213975
1,2010-05-23,89,62,75.5,66,0.0,29.26,29.97,10.0,0,0,72.37345072022097
2,2010-05-23,89,65,77.0,65,0.0,29.33,29.96,10.0,0,0,66.49695902904085
1,2010-05-24,91,70,80.5,67,0.0,29.33,30.03,8.2,0,0,63.52162517778757
2,2010-05-24,91,73,82.0,66,0.0,29.39,30.01,7.9,0,0,58.43191052377349
1,2010-05-25,88,69,78.5,62,0.0,29.33,30.04,7.8,0,0,56.95741897946306
2,2010-05-25,87,71,79.0,61,0.0,29.39,30.02,8.1,0,0,54.07945083337518
1,2010-05-26,87,66,76.5,63,0.0,29.29,30.0,4.5,0,0,63.036940118550575
2,2010-05-26,85,70,77.5,62,0.0,29.34,29.98,5.8,1,0,58.86955956187574
1,2010-05-27,77,61,69.0,50,0.0,29.31,30.03,10.7,0,0,50.738265153460794
2,2010-05-27,77,63,70.0,50,0.0,29.36,30.0,13.0,0,0,49.03183822053935
1,2010-05-28,79,57,68.0,50,0.0,29.28,30.01,8.4,0,0,52.51165450423614
2,2010-05-28,76,59,67.5,49,0.0,29.33,29.99,10.4,0,0,51.46944225761633
1,2010-05-29,86,59,72.5,57,0.0,29.23,29.95,5.8,0,0,58.20744055406212
2,2010-05-29,84,62,73.0,57,0.0,29.28,29.93,5.6,0,0,57.23349208270923
1,2010-05-30,91,61,76.0,59,0.0,29.16,29.88,5.9,0,0,55.61666948175095
2,2010-05-30,91,64,77.5,59,0.0,29.23,29.86,6.1,0,0,52.91548111617437
1,2010-05-31,81,66,73.5,64,0.26,29.15,29.86,4.7,1,1,72.17624879488196
2,2010-05-31,84,65,74.5,65,1.57,29.21,29.85,4.8,1,1,72.2750932253844
1,2010-06-01,85,63,74.0,62,0.0,29.1,29.84,6.0,0,1,66.15348672574332
2,2010-06-01,84,65,74.5,63,0.0,29.17,29.83,6.1,0,1,67.38676455957744
1,2010-06-02,77,57,67.0,61,1.02,29.0,29.71,8.7,1,1,81.05028259078404
2,2010-06-02,77,59,68.0,61,1.3,29.05,29.69,10.1,1,1,78.30173731848878
1,2010-06-03,71,56,63.5,46,0.0,29.1,29.81,7.8,0,0,52.843670630849694
2,2010-06-03,71,58,64.5,46,0.0,29.15,29.79,7.7,0,0,51.025350994398586
1,2010-06-04,83,57,70.0,60,0.0,29.0,29.73,9.8,0,0,70.55990715762363
2,2010-06-04,83,60,71.5,59,0.0,29.07,29.71,8.5,0,0,64.6973112991367
1,2010-06-05,79,60,69.5,65,0.15,28.95,29.66,7.8,1,1,85.60580854732372
2,2010-06-05,79,60,69.5,63,0.51,29.0,29.65,8.0,1,1,79.81585644616904
1,2010-06-06,76,55,65.5,55,0.0,29.16,29.84,11.2,1,0,68.82231095476973
2,2010-06-06,75,58,66.5,54,0.0,29.22,29.83,10.4,1,0,64.09296007285535
1,2010-06-07,70,54,62.0,49,0.0,29.34,30.05,6.9,0,0,62.362634612270064
2,2010-06-07,69,56,62.5,48,0.0,29.41,30.04,7.9,0,0,59.02050131064359
1,2010-06-08,67,58,62.5,57,0.45,29.22,29.97,10.1,1,1,82.19139992898562
2,2010-06-08,67,59,63.0,57,0.33,29.28,29.96,8.9,1,1,80.75739772075792
1,2010-06-09,83,65,74.0,56,0.0,29.13,29.84,10.8,0,1,53.3747251412142
2,2010-06-09,83,67,75.0,55,0.0,29.19,29.82,10.8,0,1,49.775277119899386
1,2010-06-10,77,58,67.5,54,0.0,29.26,29.96,6.7,0,0,61.91494916636016
2,2010-06-10,75,60,67.5,54,0.0,29.31,29.94,6.7,0,0,61.91494916636016
1,2010-06-11,89,64,76.5,67,0.02,29.18,29.89,10.5,1,0,72.47132413356826
2,2010-06-11,88,64,76.0,67,0.41,29.24,29.88,10.2,0,0,73.68660279143874
1,2010-06-12,77,62,69.5,63,0.34,29.25,29.96,8.1,1,1,79.81585644616904
2,2010-06-12,77,62,69.5,63,0.12,29.31,29.94,7.4,1,1,79.81585644616904
1,2010-06-13,71,62,66.5,62,0.25,29.26,29.98,5.0,1,1,85.43578546712982
2,2010-06-13,73,61,67.0,61,0.25,29.32,29.97,4.6,1,1,81.05028259078404
1,2010-06-14,70,60,65.0,61,0.0,29.23,29.94,6.6,1,1,86.87834727482601
2,2010-06-14,72,61,66.5,61,0.01,29.28,29.92,6.5,1,1,82.46503900621408
1,2010-06-15,79,60,69.5,66,0.59,29.16,29.89,5.5,1,1,88.63671820146521
2,2010-06-15,79,61,70.0,65,0.88,29.23,29.88,6.3,1,1,84.15546440258545
1,2010-06-16,82,63,72.5,61,0.0,29.28,29.98,9.0,0,0,67.16171743494283
2,2010-06-16,86,65,75.5,60,0.0,29.34,29.97,10.2,0,0,58.606329904418416
1,2010-06-17,84,64,74.0,62,0.0,29.3,30.01,7.5,0,0,66.15348672574332
2,2010-06-17,84,67,75.5,61,0.0,29.36,30.0,6.9,0,0,60.72679995955499
1,2010-06-18,90,67,78.5,66,0.87,29.18,29.92,10.4,0,1,65.52080686719891
2,2010-06-18,91,66,78.5,66,0.66,29.24,29.91,9.6,1,0,65.52080686719891
1,2010-06-19,85,66,75.5,61,0.0,29.24,29.94,10.6,0,0,60.72679995955499
2,2010-06-19,86,66,76.0,60,0.0,29.3,29.92,11.5,0,0,57.63777364205565
1,2010-06-20,81,64,72.5,61,0.0,29.34,30.04,4.7,0,0,67.16171743494283
2,2010-06-20,80,67,73.5,60,0.0,29.4,30.02,5.2,0,0,62.66783330019442
1,2010-06-21,85,67,76.0,66,0.22,29.26,29.97,8.4,0,1,71.1773724290501
2,2010-06-21,85,68,76.5,66,0.4,29.31,29.96,7.0,0,0,70.00347733334114
1,2010-06-22,85,69,77.0,68,0.0,29.28,29.98,6.9,0,0,73.78055835142726
2,2010-06-22,86,70,78.0,68,0.0,29.34,29.97,7.2,0,0,71.37921957347292
1,2010-06-23,87,69,78.0,70,0.87,29.16,29.89,11.5,1,1,76.44504169240159
2,2010-06-23,87,67,77.0,69,1.23,29.23,29.89,11.5,1,1,76.35931535226167
1,2010-06-24,84,65,74.5,60,0.0,29.33,30.03,8.7,0,0,60.59884410352133
2,2010-06-24,81,65,73.0,59,0.0,29.38,30.01,8.1,0,0,61.497214552500836
1,2010-06-25,84,62,73.0,62,0.0,29.28,30.0,7.3,0,0,68.41691426823859
2,2010-06-25,84,66,75.0,61,0.0,29.34,29.99,7.7,0,0,61.74940279437605
1,2010-06-26,87,69,78.0,66,0.85,29.1,29.83,6.7,1,0,66.61040543490469
2,2010-06-26,88,68,78.0,65,0.7,29.16,29.81,7.0,1,1,64.33267984899061
1,2010-06-27,85,72,78.5,70,0.54,28.9,29.62,9.1,0,0,75.19457027742651
2,2010-06-27,87,72,79.5,69,0.88,28.95,29.6,10.0,0,1,70.31493773837467
1,2010-06-28,82,63,72.5,59,0.0,29.08,29.76,11.3,0,0,62.54371924627896
2,2010-06-28,82,65,73.5,59,0.0,29.13,29.74,11.7,0,0,60.47034698875425
1,2010-06-29,75,59,67.0,53,0.0,29.41,30.09,7.5,0,0,60.72752109564434
2,2010-06-29,73,62,67.5,52,0.0,29.46,30.07,8.6,0,0,57.53170055061607
1,2010-06-30,75,56,65.5,50,0.0,29.54,30.25,6.0,0,0,57.25753279727338
2,2010-06-30,76,57,66.5,50,0.0,29.6,30.23,6.6,0,0,55.303698043876906
1,2010-07-01,77,55,66.0,48,0.0,29.59,30.33,5.5,0,0,52.219696417286954
2,2010-07-01,77,58,67.5,47,0.0,29.65,30.31,6.0,0,0,47.74801974541917
1,2010-07-02,83,59,71.0,53,0.0,29.47,30.2,8.1,0,0,52.9455799128056
2,2010-07-02,83,62,72.5,50,0.0,29.52,30.19,7.9,0,0,45.040800148659045
1,2010-07-03,87,60,73.5,56,0.0,29.31,30.04,9.0,0,0,54.27919653297211
2,2010-07-03,87,64,75.5,54,0.0,29.36,30.02,8.4,0,0,47.19770234834596
1,2010-07-04,91,68,79.5,66,0.0,29.2,29.91,10.5,0,0,63.401245573844136
2,2010-07-04,92,72,82.0,65,0.03,29.26,29.9,10.7,0,0,56.43384645608207
1,2010-07-05,91,78,84.5,64,0.0,29.2,29.9,15.3,0,0,50.26646880605388
2,2010-07-05,90,79,84.5,63,0.0,29.26,29.88,13.3,0,0,48.533209804908054
1,2010-07-06,90,73,81.5,69,0.37,29.26,29.96,9.0,1,0,65.86585993376451
2,2010-07-06,91,75,83.0,68,0.04,29.33,29.95,10.2,1,0,60.6180759215565
1,2010-07-07,93,71,82.0,70,0.2,29.34,30.03,6.3,0,1,67.05903990513573
2,2010-07-07,94,72,83.0,69,0.05,29.39,30.01,5.5,0,0,62.73678159623106
1,2010-07-08,88,73,80.5,70,0.16,29.27,29.99,5.4,1,1,70.41776920414681
2,2010-07-08,87,74,80.5,69,0.15,29.33,29.97,4.7,1,1,68.04948212214346
1,2010-07-09,88,70,79.0,59,0.0,29.26,29.98,7.5,0,0,50.36098121213036
2,2010-07-09,87,72,79.5,59,0.0,29.32,29.96,6.5,0,0,49.540549186846036
1,2010-07-10,89,69,79.0,61,0.0,29.23,29.95,8.0,0,0,54.07945083337518
2,2010-07-10,89,69,79.0,59,0.01,29.29,29.93,7.1,0,0,50.36098121213036
1,2010-07-11,85,66,75.5,63,0.79,29.08,29.81,7.8,1,1,65.17106082458226
2,2010-07-11,85,67,76.0,62,0.77,29.13,29.79,6.7,1,1,61.87468709772934
1,2010-07-12,84,65,74.5,65,0.0,29.05,29.76,3.9,0,1,72.2750932253844
2,2010-07-12,84,65,74.5,64,0.01,29.11,29.74,4.6,1,1,69.79333764016464
1,2010-07-13,84,70,77.0,65,0.17,29.18,29.87,6.1,0,0,66.49695902904085
2,2010-07-13,84,71,77.5,64,0.02,29.24,29.85,6.9,1,0,63.158905485562165
1,2010-07-14,90,70,80.0,71,0.0,29.25,29.96,10.1,0,1,74.05962679431985
2,2010-07-14,91,72,81.5,69,0.0,29.31,29.94,9.2,0,1,65.86585993376451
1,2010-07-15,90,71,80.5,69,0.01,29.21,29.91,10.1,0,0,68.04948212214346
2,2010-07-15,92,73,82.5,69,0.0,29.26,29.89,10.3,0,0,63.760815663944356
1,2010-07-16,90,67,78.5,62,0.0,29.23,29.95,8.1,0,0,56.95741897946306
2,2010-07-16,90,68,79.0,60,0.0,29.29,29.93,7.9,0,0,52.19109419072684
